header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Laan van Soestbergen 21 bs,3582 SR Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42697621-laan-van-soestbergen-21-bs/?navigateSource=resultlist,20220131_155949,"€ 475,000 kosten koper","€ 5,278    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 38.00 per month,Upstairs apartment (apartment),Resale property,1931,Flat roof covered with asphalt roofing,Living area90 m²Other space inside the building2 m²Exterior space attached to the building27 m²,90 m²,2 m²,27 m²,306 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,2nd floor,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2009, in ownership)",Full ownership,Alongside a quiet road and unobstructed surrounding view,Roof terrace present,"Paid parking, public parking and resident's parking permits",Yes,No,Yes (€ 38.00 per month),No,No,Yes,no
