header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Startersappartementen (Bouwnr. 53),3751 Bunschoten-Spakenburg        ,https://www.funda.nl/en/koop/bunschoten-spakenburg/appartement-42583249-startersappartementen-bouwnr-53/?navigateSource=resultlist,20220130_143100,"€ 220,000 vrij op naam","€ 4,490    The asking price per m² (€ 220,000) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Under option,Available in consultation,Apartment with shared street entrance,New property,After 2020,Living area49 m²,49 m²,165 m³,3 rooms,1 story,A        What does this mean?,no
