header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vlietzicht 44,2251 VX Voorschoten        ,https://www.funda.nl/en/koop/voorschoten/appartement-42545520-vlietzicht-44/?navigateSource=resultlist,20220128_062946,"€ 397,500 kosten koper","€ 5,032    The asking price per m² (€ 397,500) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 159.00 per month,Apartment with shared street entrance (apartment),Resale property,1995,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area79 m²Exterior space attached to the building11 m²External storage space4 m²,79 m²,11 m²,4 m²,230 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,3 stories,1st floor,"Elevator, mechanical ventilation and sliding door",A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2017, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 159.00 per month),Yes,Yes,Yes,no
