header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Piet Heinplein 58,2518 BX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42517617-piet-heinplein-58/?navigateSource=resultlist,20220131_192632,"€ 319,000 kosten koper","€ 4,197    The asking price per m² (€ 319,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available immediately,€ 189.00 per month,Apartment with shared street entrance (apartment),Resale property,1979,Protected townscape or village view (permit needed for alterations),Living area76 m²Exterior space attached to the building8 m²External storage space4 m²,76 m²,8 m²,4 m²,243 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Elevator,A        What does this mean?,Communal central heating and district heating,CH boiler,Full ownership,In center and in residential district,Balcony present,Storage box,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 189.00 per month),Yes,Yes,Yes,no
