header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Smallevaert 19,5171 MK Kaatsheuvel        ,https://www.funda.nl/en/koop/kaatsheuvel/huis-41334049-smallevaert-19/?navigateSource=resultlist,20220129_162334,"€ 285,000 kosten koper","€ 2,415    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1980,Gable roof,Living area118 m²Exterior space attached to the building15 m²External storage space28 m²,118 m²,15 m²,28 m²,157 m²,395 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Rolldown shutters, TV via cable and solar panels",C            1.46What does this mean?,"Roof insulation, partly double glazed and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",157 m²,Full ownership,In residential district,Back garden and front garden,"83 m² (15 meter deep and 5,5 meter broad)",Located at the north accessible via the rear,Detached brick storage,Detached brick garage,1 car,Public parking,no
