header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Hogguerstraat 555,1064 CW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88050152-burgemeester-hogguerstraat-555/?navigateSource=resultlist,20220130_200739,"€ 450,000 kosten koper","€ 4,891    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 284 per month,"January 28, 2022",Available,Available immediately,€ 191.00 per month,Galleried apartment (apartment),Resale property,1965,Flat roof,Living area92 m²Exterior space attached to the building26 m²External storage space6 m²,92 m²,26 m²,6 m²,305 m³,5 rooms (4 bedrooms),1 separate toilet,1 story,7th floor,Sliding door,B        What does this mean?,Double glazing,Communal central heating,Central facility,Long-term lease,€ 123 per year,Alongside water and in residential district,Balcony present,Built-in,Public parking and resident's parking permits,Yes,Yes,Yes (€ 191.00 per month),Yes,Yes,Yes,no
