header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Statenlaan 81,2582 GE Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42579998-statenlaan-81/?navigateSource=resultlist,20220131_214341,"€ 2,000,000 kosten koper","€ 4,975    The asking price per m² (€ 2,000,000) is calculated by dividing the asking price of the home by the living area (402 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1910,Protected townscape or village view (permit needed for alterations),Combination roof,Living area402 m²Other space inside the building23 m²Exterior space attached to the building7 m²,402 m²,23 m²,7 m²,249 m²,"1,681 m³",12 rooms (8 bedrooms),4 bathrooms and 1 separate toilet,"2 baths, 3 showers and 4 toilets",3 stories and a basement,Sliding door,E        What does this mean?,Partly double glazed,CH boiler,Gas-fired boiler,"Buderus (gas-fired, in ownership)",249 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden,"69 m² (8,62 meter deep and 8 meter broad)",Located at the northeast,"Paid parking, public parking and resident's parking permits",no
