header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Perpignanlaan 13,5627 LC Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42653387-perpignanlaan-13/?navigateSource=resultlist,20220201_015021,"€ 275,000 kosten koper","€ 3,618    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 120.66 per month,Apartment with shared street entrance,Resale property,1980,Living area76 m²Exterior space attached to the building6 m²External storage space10 m²,76 m²,6 m²,10 m²,244 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,2nd floor,B        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Bosch ( combination boiler, in ownership)",Full ownership,In residential district,Balcony present,Detached brick storage,Electricity,Carport,Public parking,Yes,Yes,Yes (€ 120.66 per month),Yes,Yes,Yes,no
