header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Side garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Westzijde 213 d,1506 GD Zaandam        ,https://www.funda.nl/en/koop/zaandam/huis-42651097-westzijde-213-d/?navigateSource=resultlist,20220127_213605,"€ 399,000 kosten koper","€ 5,320    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 211 per month,5 weeks,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,2009,Partly furnished with carpets and curtains,Hip roof covered with roof tiles,Living area75 m²Other space inside the building8 m²Exterior space attached to the building3 m²External storage space4 m²,75 m²,8 m²,3 m²,4 m²,314 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,Mechanical ventilation,E        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Full ownership,In residential district,Back garden and side garden,"10 meter deep and 3,5 meter broad",Located at the south,Balcony present,Detached brick storage,Public parking,no
