header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Larikszoom 48,2719 HH Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42444210-larikszoom-48/?navigateSource=resultlist,20220129_020649,"€ 425,000 kosten koper","€ 3,542    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1991,Gable roof,Politiekeurmerk,Living area120 m²External storage space5 m²,120 m²,5 m²,161 m²,385 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Mechanical ventilation, rolldown shutters and TV via cable",C        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Remeha Avanta (gas-fired from 2008, in ownership)",161 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"64 m² (12,5 meter deep and 5,5 meter broad)",Located at the northeast accessible via the rear,Attached brick storage,Electricity,Public parking,no
