header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jisperveldstraat 241,1024 AM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42516994-jisperveldstraat-241/?navigateSource=resultlist,20220130_213429,"€ 175,000 kosten koper","€ 5,645    The asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (31 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 125 per month,2 months,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,1967,Flat roof covered with asphalt roofing,Living area31 m²Exterior space attached to the building5 m²External storage space3 m²,31 m²,5 m²,3 m²,100 m³,1 room,1 bathroom,Shower and toilet,1 story,D        What does this mean?,Double glazing,CH boiler,CH boiler,Combination boiler,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-04-2041),"€ 72,6 per year",In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
