header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Sancta Maria Uitzichtkavel 815,2204 CD Noordwijk (ZH)        ,https://www.funda.nl/en/koop/noordwijk-zh/bouwgrond-41475009-sancta-maria-uitzichtkavel-815/?navigateSource=resultlist,20220128_033245,"€ 1,350,000 vrij op naam",6+ months,Under option,Available in consultation,Building plot,"3,199 m²",In wooded surroundings and unobstructed surrounding view,no
