header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schoolstraat 9,1404 HK Bussum        ,https://www.funda.nl/en/koop/bussum/appartement-42534381-schoolstraat-9/?navigateSource=resultlist,20220129_024825,"€ 459,000 kosten koper","€ 4,500    The asking price per m² (€ 459,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 182 per month,8 weeks,Sold under reservation,Available in consultation,€ 181.61 per month,Apartment with shared street entrance (apartment),Resale property,1998,Combination roof,Living area102 m²Exterior space attached to the building5 m²External storage space9 m²,102 m²,5 m²,9 m²,335 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,1st floor,"Outdoor awning, elevator, mechanical ventilation and TV via cable",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2010, in ownership",See deed,Sheltered location and in center,Sun terrace,"55 m² (6,6 meter deep and 8,3 meter broad)",Located at the west,Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 181.61 per month),Yes,Yes,Yes,no
