header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Type of parking facilities,error
De Zegge 24,8064 HV Zwartsluis        ,https://www.funda.nl/en/koop/zwartsluis/huis-42655924-de-zegge-24/?navigateSource=resultlist,20220128_232320,"€ 600,000 kosten koper","€ 3,636    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1998,Pyramid hip roof,Living area165 m²Other space inside the building18 m²,165 m²,18 m²,647 m²,600 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a loft,"Flue, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Agpo (gas-fired combination boiler from 1998, in ownership)",647 m²,Full ownership,"On navigable waterway, alongside water, in residential district and unobstructed surrounding view",Surrounded by garden,Attached brick garage and carport,1 car,Parking on private property,no
