header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Regge 91 A,5032 RB Tilburg        ,https://www.funda.nl/en/koop/tilburg/huis-42598760-regge-91-a/?navigateSource=resultlist,20220129_080820,"€ 545,000 kosten koper","€ 4,258    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 545,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1986,Gable roof covered with roof tiles,Living area128 m²Other space inside the building28 m²,128 m²,28 m²,281 m²,400 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, optical fibre, passive ventilation system, rolldown shutters, flue, sliding door and TV via cable",C        What does this mean?,Mostly double glazed and floor insulation,"CH boiler, fireplace and partial floor heating",CH boiler,"HR Bosch (gas-fired combination boiler from 2013, in ownership)",281 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district",Back garden and front garden,"115 m² (11,09 meter deep and 8,89 meter broad)",Located at the southwest,Built-in,Attached brick garage,1 car,Loft and electricity,Parking on private property and public parking,no
