header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spadinalaan 75,1031 KB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42519509-spadinalaan-75/?navigateSource=resultlist,20220130_200700,"€ 1,075,000 kosten koper","€ 9,348    The asking price per m² (€ 1,075,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 164 per month,2 months,Sold under reservation,Available in consultation,Penthouse (apartment),Resale property,2010,Flat roof covered with asphalt roofing,Living area115 m²Exterior space attached to the building99 m²External storage space2 m²,115 m²,99 m²,2 m²,386 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 showers,1 story,"Air conditioning, outdoor awning, optical fibre, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,District heating,District heating,Full ownership,"Alongside park, alongside a quiet road, alongside water, in center, freestanding location and unobstructed surrounding view",Roof terrace present,Storage box,Parking place,Completely insulated,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
