header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zestienhovensekade 359,3043 KP Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88952938-zestienhovensekade-359/?navigateSource=resultlist,20220125_234135,"€ 310,000 kosten koper","€ 5,082    The asking price per m² (€ 310,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 70.00 per month,Ground-floor apartment (apartment),Resale property,1936,Gable roof covered with roof tiles,Living area61 m²Other space inside the building48 m²Exterior space attached to the building4 m²External storage space8 m²,61 m²,48 m²,4 m²,8 m²,322 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories,Ground floor,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2012, in ownership)",Full ownership,In residential district,Back garden,"80 m² (15 meter deep and 5,5 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Public parking,Yes,No,Yes (€ 70.00 per month),Yes,No,Yes,no
