header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Reuvenslaan 95 C,2273 GM Voorburg        ,https://www.funda.nl/en/koop/voorburg/appartement-42548765-reuvenslaan-95-c/?navigateSource=resultlist,20220129_004220,"€ 299,000 kosten koper","€ 3,518    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 115.49 per month,Galleried apartment (apartment),Resale property,2004,Flat roof,Living area85 m²Exterior space attached to the building5 m²External storage space4 m²,85 m²,5 m²,4 m²,226 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,5th floor,"Balanced ventilation system, outdoor awning, elevator and mechanical ventilation",E        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2019, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 115.49 per month),Yes,Yes,Yes,no
