header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Wilhelmina Bladergroenweg 43,2331 BZ Leiden        ,https://www.funda.nl/en/koop/leiden/huis-42662774-wilhelmina-bladergroenweg-43/?navigateSource=resultlist,20220127_200008,"€ 400,000 kosten koper","€ 2,759    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1993,Flat roof covered with asphalt roofing,Living area145 m²Exterior space attached to the building10 m²External storage space6 m²,145 m²,10 m²,6 m²,100 m²,481 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation and TV via cable,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,100 m²,Municipal ownership encumbered with long-term leaset,Paid until 10-07-2067,In residential district,Back garden,"46 m² (8,1 meter deep and 5,65 meter broad)",Located at the northwest accessible via the rear,Roof terrace present,Attached wooden storage,Electricity,Public parking,no
