header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jisperveldstraat 254,1024 AM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42682701-jisperveldstraat-254/?navigateSource=resultlist,20220127_235111,"€ 325,000 kosten koper","€ 3,869    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 225 per month,"January 25, 2022",Available,Available in consultation,Galleried apartment (apartment),Resale property,1967,Flat roof,Living area84 m²Exterior space attached to the building5 m²External storage space6 m²,84 m²,5 m²,6 m²,275 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,7th floor,Elevator and mechanical ventilation,F        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Municipal long-term lease (end date of long-term lease:  15-04-2041),"€ 215,09 per year",In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
