header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Schaepmanstraat 11,6971 DL Brummen        ,https://www.funda.nl/en/koop/brummen/huis-42539101-schaepmanstraat-11/?navigateSource=resultlist,20220130_153530,"€ 235,000 kosten koper","€ 2,798    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 225,000 kosten koper",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1958,Gable roof covered with roof tiles,Bouwkundige keuring,Living area84 m²Other space inside the building10 m²External storage space14 m²,84 m²,10 m²,14 m²,219 m²,315 m³,4 rooms (3 bedrooms),1 bathroom,Shower,2 stories and a attic,"Outdoor awning, skylight, optical fibre, passive ventilation system and solar panels",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2012, in ownership)",219 m²,Full ownership,"Alongside park, alongside a quiet road and in residential district",Back garden and front garden,120 m² (20 meter deep and 6 meter broad),Located at the south accessible via the rear,Detached brick storage,Electricity,Public parking,no
