header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter Saenredamstraat 9 bis,3583 TA Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42554497-pieter-saenredamstraat-9-bis/?navigateSource=resultlist,20220131_154538,"€ 495,000 kosten koper","€ 4,024    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1930,Combination roof covered with asphalt roofing and roof tiles,Living area123 m²Exterior space attached to the building20 m²,123 m²,20 m²,409 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,2nd floor,"Skylight, passive ventilation system, flue and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2020, in ownership)",Full ownership,In residential district,Sun terrace,20 m² (5 meter deep and 4 meter broad),Located at the southeast,Roof terrace present and balcony present,Paid parking and resident's parking permits,No,No,No,No,No,No,no
