header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bernhardhof 631,2802 GT Gouda        ,https://www.funda.nl/en/koop/gouda/appartement-42655917-bernhardhof-631/?navigateSource=resultlist,20220130_164041,"€ 450,000 kosten koper","€ 4,891    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,€ 180.00 per month,Apartment with shared street entrance (apartment),Resale property,1998,Disabled access friendly and accessible for seniors,Flat roof,Living area92 m²Exterior space attached to the building10 m²External storage space6 m²,92 m²,10 m²,6 m²,284 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,3rd floor,"Outdoor awning, optical fibre, elevator, mechanical ventilation and solar panels",C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas Kombi Kompakt HRE 36/30 A (gas-fired combination boiler from 2016, in ownership)",Full ownership,"Alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,Parking on private property,Yes,Yes,Yes (€ 180.00 per month),Yes,Yes,Yes,no
