header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Garden,Sun terrace,Garden location,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Verwersstraat 66,5211 HX Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42430627-verwersstraat-66/?navigateSource=resultlist,20220201_112624,"€ 1,800,000 kosten koper","€ 9,000    The asking price per m² (€ 1,800,000) is calculated by dividing the asking price of the home by the living area (200 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,€ 380.00 per month,Ground-floor apartment,Resale property,2017,Living area200 m²Exterior space attached to the building43 m²External storage space5 m²,200 m²,43 m²,5 m²,855 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",1 story,Ground floor,Elevator,B        What does this mean?,Completely insulated,"CH boiler, gas heater, complete floor heating and heat recovery unit",Electrical boiler,Combination boiler,In center,Sun terrace,"43 m² (8,5 meter deep and 5 meter broad)",Located at the southwest accessible via the rear,Storage box,Underground parking and parking place,Yes,Yes,Yes (€ 380.00 per month),Yes,Yes,Yes,no
