header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Balcony/roof garden,Type of garage,Type of parking facilities,error
C.02 - 4 Kamerappartement met terras (Bouwnr. 11),1031 Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42545655-c02-4-kamerappartement-met-terras-bouwnr-11/?navigateSource=resultlist,20220131_001454,"€ 745,500 vrij op naam","€ 8,103    The asking price per m² (€ 745,500) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),New property,2022,SWK garantiecertificaat,Living area92 m²,92 m²,275 m³,4 rooms (3 bedrooms),5 stories,5th floor,Elevator and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,CH boiler and district heating,Balcony present,Underground parking and parking place,Parking garage,no
