header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter van der Werfstraat 121,1067 EM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88019954-pieter-van-der-werfstraat-121/?navigateSource=resultlist,20220130_224023,"€ 385,000 kosten koper","€ 4,477    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,€ 161.00 per month,Upstairs apartment (apartment),Resale property,2007,Living area86 m²,86 m²,285 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,1st floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired from 2007, in ownership)",Long-term lease,Paid until 29-09-2054,"Alongside park, In wooded surroundings and in residential district",Storage box,Electricity,"Parking on private property, public parking and parking garage",Yes,Yes,Yes (€ 161.00 per month),Yes,Yes,Yes,no
