header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Insulation.2,Type of parking facilities,error
Beverhoeve 37,3831 TD Leusden        ,https://www.funda.nl/en/koop/leusden/huis-42545921-beverhoeve-37/?navigateSource=resultlist,20220127_195035,"€ 435,000 kosten koper","€ 3,152    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1978,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area138 m²External storage space6 m²,138 m²,6 m²,137 m²,426 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Optical fibre, passive ventilation system and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Combiektel, Remeha (gas-fired combination boiler from 2019, in ownership)",137 m²,Full ownership,"Alongside a quiet road, sheltered location, in center and in residential district",Back garden and front garden,30 m² (6 meter deep and 5 meter broad),Located at the west,Attached brick storage,Electricity,No insulation,Carport,No insulation,Parking on private property,no
