header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities.1,Insulation.2,Type of parking facilities,error
Stadhoudersring 35,2713 GA Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42518733-stadhoudersring-35/?navigateSource=resultlist,20220129_040655,"€ 345,000 kosten koper","€ 2,828    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house (drive-in residential property)",Resale property,1973,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area122 m²Other space inside the building25 m²Exterior space attached to the building8 m²External storage space6 m²,122 m²,25 m²,8 m²,6 m²,133 m²,440 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2009, in ownership)",133 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"75 m² (13,5 meter deep and 5,55 meter broad)",Located at the south accessible via the rear,Balcony present,Detached wooden storage,No insulation,Built-in,1 car,Electricity and running water,No insulation,Parking on private property,no
