header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Pattistpark 60,4532 HZ Terneuzen        ,https://www.funda.nl/en/koop/terneuzen/appartement-88947381-pattistpark-60/?navigateSource=resultlist,20220129_104554,"€ 344,950 vrij op naam","€ 4,011    The asking price per m² (€ 344,950) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Apartment with shared street entrance (apartment),86 m² residential surface area,3 rooms (2 bedrooms),291 m³,Not available,New property,After 2020,no
