header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Location,error
Caspersstraat 13,4043 GG Opheusden        ,https://www.funda.nl/en/koop/opheusden/bouwgrond-88970928-caspersstraat-13/?navigateSource=resultlist,20220129_085723,"€ 385,000 vrij op naam",2 months,Available,Available in consultation,Building plot,750 m²,750 m²,In residential district and unobstructed surrounding view,no
