header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation,Type of parking facilities,error
De Morinel 73,8251 HT Dronten        ,https://www.funda.nl/en/koop/dronten/huis-41341463-de-morinel-73/?navigateSource=resultlist,20220128_090949,"€ 590,000 kosten koper","€ 2,428    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 590,000) is calculated by dividing the asking price of the home by the living area (243 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, detached residential property (official/company house or apartment)",Resale property,1994,Flat roof covered with asphalt roofing,Living area243 m²Exterior space attached to the building3 m²,243 m²,3 m²,701 m²,674 m³,8 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Alarm installation, mechanical ventilation, passive ventilation system and TV via cable",Not available,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2014, in ownership)",701 m²,Full ownership,"On the edge of a forest, alongside a quiet road, business park, sheltered location and in residential district","Back garden, front garden and side garden",Attached brick garage,1 car,Electricity,Completely insulated,Parking on private property and public parking,no
