header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Mauritsstraat 26,5616 AA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42668769-mauritsstraat-26/?navigateSource=resultlist,20220201_011712,"€ 550,000 kosten koper","€ 4,198    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1933,Combination roof covered with slate and roof tiles,Living area131 m²Exterior space attached to the building15 m²,131 m²,15 m²,205 m²,490 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,"Passive ventilation system, flue and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler and fireplace,CH boiler and electrical boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",205 m²,Full ownership,In center and in residential district,Back garden and front garden,108 m² (18 meter deep and 6 meter broad),Located at the southwest accessible via the rear,Detached wooden storage,"Paid parking, public parking and resident's parking permits",no
