header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Boulevard 110,4617 LZ Bergen op Zoom        ,https://www.funda.nl/en/koop/bergen-op-zoom/appartement-42653528-de-boulevard-110/?navigateSource=resultlist,20220127_235834,"€ 317,500 kosten koper","€ 3,825    The asking price per m² (€ 317,500) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 136.98 per month,Apartment with shared street entrance (apartment),Resale property,1994,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area83 m²Exterior space attached to the building13 m²External storage space3 m²,83 m²,13 m²,3 m²,258 m³,3 rooms,1 bathroom and 1 separate toilet,Bath,1 story,3rd floor,"Optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2020, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,No insulation,Public parking,Yes,Yes,Yes (€ 136.98 per month),Yes,Yes,Yes,no
