header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Schierstins 6,3894 AT Zeewolde        ,https://www.funda.nl/en/koop/zeewolde/huis-42655052-schierstins-6/?navigateSource=resultlist,20220129_052304,"€ 365,000 kosten koper","€ 2,808    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2007,Gable roof covered with roof tiles,Living area130 m²Exterior space attached to the building1 m²External storage space7 m²,130 m²,1 m²,7 m²,165 m²,465 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a loft,"Skylight, optical fibre and mechanical ventilation",A        What does this mean?,Completely insulated,District heating and partial floor heating,Central facility,165 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"72 m² (13 meter deep and 5,5 meter broad)",Located at the northeast accessible via the rear,Detached wooden storage,Electricity,Carport,Parking on private property and public parking,no
