header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Type A (Bouwnr. 67),1033 NL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42513680-type-a-bouwnr-67/?navigateSource=resultlist,20220130_215815,"€ 362,868 vrij op naam","€ 4,480    The asking price per m² (€ 362,868) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),New property,2022,Flat roof,SWK garantiecertificaat,Living area81 m²,81 m²,211 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Elevator and TV via cable,A        What does this mean?,Completely insulated,District heating,District heating,"Alongside park, on navigable waterway, alongside water and in residential district",Balcony present,Built-in,Electricity and running water,Completely insulated,Public parking and parking garage,no
