header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Thomas Morestraat 1,3902 KB Veenendaal        ,https://www.funda.nl/en/koop/veenendaal/huis-88937496-thomas-morestraat-1/?navigateSource=resultlist,20220128_031857,"€ 1,395,000 kosten koper","€ 4,139    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,395,000) is calculated by dividing the asking price of the home by the living area (337 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Villa, detached residential property",Resale property,2006,Gable roof covered with roof tiles,Living area337 m²Other space inside the building247 m²Exterior space attached to the building18 m²External storage space14 m²,337 m²,247 m²,18 m²,14 m²,"1,140 m²","2,023 m³",9 rooms (7 bedrooms),3 bathrooms,"2 baths, 2 showers and 3 toilets","2 stories, a/an attic and a basement","Alarm installation, outdoor awning, skylight, optical fibre, mechanical ventilation, TV via cable, solar panels and swimming pool",A        What does this mean?,Double glazing and completely insulated,"CH boiler, complete floor heating and heat recovery unit",CH boiler and electrical boiler,1.140 m²,Full ownership,Alongside a quiet road,Surrounded by garden,Balcony present,Detached wooden storage,Electricity,Built-in,2 cars,"Electrical door, electricity, heating and running water",Completely insulated,Parking on private property and public parking,no
