header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Noorderweg 176,1222 PH Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42658865-noorderweg-176/?navigateSource=resultlist,20220129_041230,"€ 800,000 kosten koper","€ 4,545    The asking price per m² (€ 800,000) is calculated by dividing the asking price of the home by the living area (176 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1939,Gable roof covered with roof tiles,Living area176 m²Other space inside the building7 m²Exterior space attached to the building7 m²External storage space7 m²,176 m²,7 m²,7 m²,7 m²,211 m²,669 m³,6 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,"2 baths, shower and toilet",3 stories,Optical fibre and TV via cable,F        What does this mean?,"Roof insulation, double glazing and secondary glazing",CH boiler,CH boiler,Intergas CW6 (2021),211 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,60 m² (10 meter deep and 6 meter broad),Located at the east accessible via the rear,Balcony present,Detached brick storage,Public parking,no
