header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stationsplein 53,5211 BJ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42684198-stationsplein-53/?navigateSource=resultlist,20220128_063351,"€ 350,000 kosten koper","€ 4,375    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 109.79 per month,Apartment with shared street entrance (apartment),Resale property,1998,Flat roof,Living area80 m²Exterior space attached to the building6 m²External storage space8 m²,80 m²,6 m²,8 m²,246 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,"Outdoor awning, elevator and mechanical ventilation",A        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",Full ownership,In center,Balcony present and french balcony present,Built-in,Underground parking and parking place,Yes,Yes,Yes (€ 109.79 per month),Yes,Yes,Yes,no
