header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Nieuwevaart 34,5161 AR Sprang-Capelle        ,https://www.funda.nl/en/koop/sprang-capelle/huis-42666304-nieuwevaart-34/?navigateSource=resultlist,20220130_122549,"€ 655,000 kosten koper","€ 3,639    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 655,000) is calculated by dividing the asking price of the home by the living area (180 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,2021,Hipped roof covered with roof tiles,Living area180 m²Exterior space attached to the building45 m²External storage space86 m²,180 m²,45 m²,86 m²,450 m²,700 m³,6 rooms (3 bedrooms),1 separate toilet,2 stories,Mechanical ventilation,Not available,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and complete floor heating,CH boiler,"Gas-fired combination boiler, in ownership",450 m²,Full ownership,Alongside busy road,Back garden,"190 m² (15,8 meter deep and 12 meter broad)",Located at the west accessible via the rear,Detached brick storage,Attached brick garage,1 car,Parking on private property and public parking,no
