header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bezuidenhoutseweg 466,2594 BE Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88027262-bezuidenhoutseweg-466/?navigateSource=resultlist,20220131_194122,"€ 590,000 kosten koper","€ 6,277    The asking price per m² (€ 590,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 100.00 per month,Ground-floor apartment (apartment),Resale property,1954,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,"Bouwkundige keuring, Energie Prestatie Advies and politiekeurmerk",Living area94 m²External storage space13 m²,94 m²,13 m²,302 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Sauna and shower,1 story,Ground floor,"Alarm installation, outdoor awning, flue and sauna",C        What does this mean?,Completely insulated,CH boiler and fireplace,CH boiler,"Remeha avanta (gas-fired combination boiler from 2019, in ownership)",Long-term lease,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and side garden",Detached brick storage,Electricity,Public parking,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
