header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maalakker 52 A,5625 SK Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42530199-maalakker-52-a/?navigateSource=resultlist,20220201_012632,"€ 250,000 kosten koper","€ 3,521    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available on 3/1/2022,€ 224.00 per month,Apartment with shared street entrance (apartment),Resale property,1978,Flat roof covered with asphalt roofing,Living area71 m²Exterior space attached to the building6 m²External storage space22 m²,71 m²,6 m²,22 m²,234 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,4th floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",C        What does this mean?,Partly double glazed,Communal central heating,Central facility,Full ownership,Full ownership,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Underground parking and parking place,"Parking on gated property, parking on private property, public parking and parking garage",Yes,Yes,Yes (€ 224.00 per month),Yes,Yes,Yes,no
