header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Perzikstraat 19,4462 EE Goes        ,https://www.funda.nl/en/koop/goes/huis-42675459-perzikstraat-19/?navigateSource=resultlist,20220130_142446,"€ 249,000 kosten koper","€ 2,895    The asking price per m² (€ 249,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1964,Gable roof covered with roof tiles,Living area86 m²Other space inside the building10 m²Exterior space attached to the building17 m²External storage space13 m²,86 m²,10 m²,17 m²,13 m²,144 m²,349 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Rolldown shutters and TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler and electrical boiler,"Remeha (gas-fired combination boiler from 2017, to rent)",144 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"63 m² (11,5 meter deep and 5,5 meter broad)",Located at the west accessible via the rear,Detached brick storage,Electricity,Public parking,no
