header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Insulation.1,Type of parking facilities,error
Hoenderweg 6,6591 MC Gennep        ,https://www.funda.nl/en/koop/gennep/huis-42681326-hoenderweg-6/?navigateSource=resultlist,20220130_130115,"€ 495,000 kosten koper","€ 3,667    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,2004,Gable roof covered with roof tiles,Living area135 m²Other space inside the building42 m²Exterior space attached to the building35 m²External storage space8 m²,135 m²,42 m²,35 m²,8 m²,424 m²,606 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Rolldown shutters, flue, TV via cable and solar panels",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant HR-Solice (gas-fired combination boiler from 2010, in ownership)",424 m²,Full ownership,"Alongside a quiet road, in residential district and rural",Surrounded by garden,Detached wooden storage,Attached brick garage,1 car,"Roof insulation, insulated walls and floor insulation",Parking on private property and public parking,no
