header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Front garden,Garden location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lekkenburg 90,2804 XE Gouda        ,https://www.funda.nl/en/koop/gouda/appartement-88016481-lekkenburg-90/?navigateSource=resultlist,20220128_152243,"€ 196,000 kosten koper","€ 3,500    The asking price per m² (€ 196,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 139.00 per month,Ground-floor apartment (apartment),Resale property,1974,Disabled access friendly and accessible for seniors,Energie Prestatie Advies,Living area56 m²External storage space5 m²,56 m²,5 m²,181 m³,2 rooms (1 bedroom),1 bathroom,Hipbath and shower,1 story,Ground floor,E        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,In residential district and unobstructed surrounding view,Front garden,72 m² (9 meter deep and 8 meter broad),Located at the south,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 139.00 per month),Yes,Yes,Yes,no
