header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Commercial property,error
Ambachtsstraat 2,7591 BE Denekamp        ,https://www.funda.nl/en/koop/denekamp/huis-88882726-ambachtsstraat-2/?navigateSource=resultlist,20220128_032713,"€ 495,000 kosten koper","€ 3,613    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property (official/company house or apartment)",Resale property,1977,Disabled access friendly and accessible for seniors,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area137 m²Exterior space attached to the building28 m²External storage space15 m²,137 m²,28 m²,15 m²,"2,190 m²",578 m³,5 rooms (4 bedrooms),1 separate toilet,1 story,Air conditioning,G        What does this mean?,CH boiler and gas heater,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",2.190 m²,Full ownership,Alongside a quiet road,Surrounded by garden,Detached wooden storage,Built-in,1 car,Parking on private property,"        276 m², detached    ",no
