header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Willemsparkweg 111 II,1071 GV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671950-willemsparkweg-111-ii/?navigateSource=resultlist,20220130_190453,"€ 1,450,000 kosten koper","€ 9,932    The asking price per m² (€ 1,450,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 75 per month,2 weeks,Under offer,Available in consultation,€ 75.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1889,Flat roof covered with asphalt roofing,Living area146 m²Exterior space attached to the building56 m²,146 m²,56 m²,526 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,2nd floor,"Air conditioning, skylight, mechanical ventilation, flue and TV via cable",B            1.26What does this mean?,"CH boiler, wood heater and partial floor heating",CH boiler,"HR (gas-fired combination boiler from 2011, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Sun terrace,"46 m² (7,47 meter deep and 6,16 meter broad)",Located at the southwest,Balcony present and french balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
