header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Merlenstraat 101,2518 TD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88973714-van-merlenstraat-101/?navigateSource=resultlist,20220131_192928,"€ 699,000 kosten koper","€ 3,972    The asking price per m² (€ 699,000) is calculated by dividing the asking price of the home by the living area (176 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 725,000 kosten koper",2 months,Under offer,Available in consultation,€ 242.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1920,Protected townscape or village view (permit needed for alterations),Mansard roof,Living area176 m²Exterior space attached to the building9 m²,176 m²,9 m²,575 m³,8 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,3rd floor,TV via cable,F        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,In residential district,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 242.00 per month),Yes,Yes,Yes,no
