header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stationsplein 30,3818 LE Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42671842-stationsplein-30/?navigateSource=resultlist,20220127_233047,"€ 950,000 kosten koper","€ 3,276    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (290 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,€ 466.62 per month,Penthouse,Resale property,1977,Flat roof,Living area290 m²Exterior space attached to the building41 m²External storage space16 m²,290 m²,41 m²,16 m²,994 m³,6 rooms (5 bedrooms),3 bathrooms and 1 separate toilet,"2 baths, shower and 3 toilets",1 story,4th floor,"Outdoor awning, rolldown shutters, flue, sliding door and TV via cable",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit Topline (gas-fired combination boiler, in ownership)",Full ownership,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Parking place,Resident's parking permits,Yes,Yes,Yes (€ 466.62 per month),Yes,Yes,Yes,no
