header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
van Heemstraweg,6641 AB Beuningen (GE)        ,https://www.funda.nl/en/koop/beuningen-ge/bouwgrond-42537055-van-heemstraweg/?navigateSource=resultlist,20220128_231858,"€ 395,000 kosten koper",2 months,Sold under reservation,Available in consultation,Building plot,"1,035 m²",1.035 m²,Full ownership,Unobstructed surrounding view,no
