header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Coehoornstraat 20,4611 KR Bergen op Zoom        ,https://www.funda.nl/en/koop/bergen-op-zoom/huis-42541996-coehoornstraat-20/?navigateSource=resultlist,20220129_011402,"€ 189,000 kosten koper","€ 1,989    The asking price per m² (€ 189,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1876,Renovation project,Gable roof covered with roof tiles,Living area95 m²Other space inside the building19 m²,95 m²,19 m²,89 m²,397 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a loft,"Rolldown shutters, flue and TV via cable",G        What does this mean?,Double glazing and partly double glazed,Gas heaters,Gas water heater (rental),89 m²,Full ownership,In center and in residential district,Back garden,"20 m² (6 meter deep and 3,35 meter broad)",Located at the northwest,Attached wooden storage,Electricity,No insulation,"Paid parking, public parking and resident's parking permits",no
