header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Boddaertstraat 25,2522 HE Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42525420-boddaertstraat-25/?navigateSource=resultlist,20220131_205808,"€ 325,000 kosten koper","€ 3,125    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1934,With carpets and curtains,Gable roof covered with roof tiles,Living area104 m²Exterior space attached to the building3 m²External storage space5 m²,104 m²,3 m²,5 m²,85 m²,300 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Sliding door and TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas, HR (gas-fired combination boiler from 2019, in ownership)",85 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"27 m² (5,6 meter deep and 4,74 meter broad)",Located at the southwest,Balcony present,Detached brick storage,Electricity,"Paid parking, public parking and resident's parking permits",no
