header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Veendijk 22 d,1231 PC Loosdrecht        ,https://www.funda.nl/en/koop/loosdrecht/appartement-41039975-veendijk-22-d/?navigateSource=resultlist,20220128_013637,"€ 2,095,000 vrij op naam","€ 9,311    The asking price per m² (€ 2,095,000) is calculated by dividing the asking price of the home by the living area (225 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Penthouse (apartment),New property,2020,Flat roof covered with asphalt roofing,Living area225 m²Other space inside the building6 m²Exterior space attached to the building78 m²External storage space22 m²,225 m²,6 m²,78 m²,22 m²,641 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 toilets,1 story,1st floor,"Outdoor awning, smart home, optical fibre, elevator, mechanical ventilation, passive ventilation system, flue and TV via cable",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated","Complete floor heating, heat recovery unit and heat pump",Electrical boiler,Full ownership,"On navigable waterway, alongside water, In wooded surroundings, freestanding location and unobstructed surrounding view",Sun terrace,Balcony present,Storage box,Electricity,"Built-in, underground parking and parking place",35 cars,Electrical door and electricity,Parking on gated property and parking garage,Yes,Yes,Yes,No,No,Yes,no
