header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Dr. H. Th. s' Jacoblaan 46,3571 BN Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42521059-dr-h-th-s-jacoblaan-46/?navigateSource=resultlist,20220131_164438,"€ 669,000 kosten koper","€ 5,920    The asking price per m² (€ 669,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1931,Gable roof covered with roof tiles,Living area113 m²Exterior space attached to the building6 m²External storage space8 m²,113 m²,6 m²,8 m²,146 m²,401 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories and a attic,F        What does this mean?,"Roof insulation, partly double glazed and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",146 m²,Full ownership,Back garden and front garden,"79 m² (14,33 meter deep and 5,53 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,Public parking,no
