header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Speijkstraat 48 III-IV,1057 HD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42533529-van-speijkstraat-48-iii-iv/?navigateSource=resultlist,20220130_220248,"€ 750,000 kosten koper","€ 6,818    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 130.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1922,Flat roof covered with asphalt roofing,Living area110 m²Exterior space attached to the building7 m²,110 m²,7 m²,385 m³,6 rooms (5 bedrooms),5 bathrooms and 1 separate toilet,5 showers and 5 toilets,2 stories,4th floor,Mechanical ventilation and TV via cable,Not available,Double glazing and floor insulation,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  30-06-2059),Paid until 30-06-2059,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 130.00 per month),Yes,Yes,Yes,no
