header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Weegbree 39,1902 JA Castricum        ,https://www.funda.nl/en/koop/castricum/huis-88995916-weegbree-39/?navigateSource=resultlist,20220129_172116,"€ 450,000 kosten koper","€ 3,750    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 490,000 kosten koper",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1976,Gable roof covered with roof tiles,Living area120 m²Other space inside the building17 m²Exterior space attached to the building2 m²External storage space177 m²,120 m²,17 m²,2 m²,177 m²,177 m²,498 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Skylight,C        What does this mean?,Partly double glazed,CH boiler,Gas water heater,"Gas-fired from 2010, in ownership",177 m²,Full ownership,Alongside a quiet road,Back garden,96 m² (16 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Garage,1 car,Public parking,no
