header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Lindestraat 11,5521 EG Eersel        ,https://www.funda.nl/en/koop/eersel/huis-42589520-lindestraat-11/?navigateSource=resultlist,20220129_184716,"€ 398,000 kosten koper","€ 3,262    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 398,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 420,000 kosten koper",3 months,Available,Available in consultation,"Single-family home, corner house",Resale property,1966,Gable roof covered with roof tiles,Living area122 m²Other space inside the building39 m²Exterior space attached to the building26 m²,122 m²,39 m²,26 m²,281 m²,523 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Outdoor awning, skylight and rolldown shutters",D        What does this mean?,Mostly double glazed and floor insulation,CH boiler and partial floor heating,CH boiler,"Remeha Quinta (gas-fired combination boiler from 2006, in ownership)",281 m²,Full ownership,In residential district,"Back garden, front garden and side garden",Carport and built-in,1 car,Electricity and running water,Parking on private property and public parking,no
