header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gregoriussingel 36,5216 GJ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42676554-gregoriussingel-36/?navigateSource=resultlist,20220201_110353,"€ 837,000 kosten koper","€ 5,936    The asking price per m² (€ 837,000) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 351.00 per month,Apartment with shared street entrance,Resale property,1988,Flat roof,Living area141 m²Exterior space attached to the building13 m²External storage space15 m²,141 m²,13 m²,15 m²,451 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,1st floor,Elevator,B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,Combination boiler,"Alongside water, in center and unobstructed surrounding view",Balcony present,Underground parking,Yes,Yes,Yes (€ 351.00 per month),Yes,Yes,Yes,no
