header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
van Leeuwenhoekstraat 29,8921 TZ Leeuwarden        ,https://www.funda.nl/en/koop/leeuwarden/huis-88019248-van-leeuwenhoekstraat-29/?navigateSource=resultlist,20220129_023839,"€ 325,000 kosten koper","€ 1,868    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (174 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1930,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area174 m²Other space inside the building5 m²Exterior space attached to the building5 m²,174 m²,5 m²,5 m²,207 m²,646 m³,7 rooms (6 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, optical fibre, flue and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2006, in ownership",207 m²,Full ownership,Alongside a quiet road and in residential district,Front garden and side garden,"43 m² (5 meter deep and 8,5 meter broad)",Located at the southwest,Built-in,Electricity and heating,Public parking,no
