header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Jan Steenstraat 123 H,1072 NH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42680871-eerste-jan-steenstraat-123-h/?navigateSource=resultlist,20220130_185607,"€ 595,000 kosten koper","€ 8,041    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 40.00 per month,Ground-floor apartment (apartment),Resale property,1881,Gable roof covered with roof tiles,Living area74 m²Exterior space attached to the building24 m²,74 m²,24 m²,257 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Vaillant (gas-fired from 2020, in ownership)",Full ownership,Alongside a quiet road,Back garden,24 m² (5 meter deep and 4 meter broad),Detached wooden storage,Electricity and heating,Paid parking and resident's parking permits,Yes,Yes,No,Yes,No,Yes,no
