header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter van der Werfstraat 125,1067 EM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42662910-pieter-van-der-werfstraat-125/?navigateSource=resultlist,20220129_205350,"€ 375,000 kosten koper","€ 4,310    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 141 per month,3 weeks,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,2006,Disabled access friendly and accessible for seniors,Flat roof,Living area87 m²Exterior space attached to the building6 m²External storage space3 m²,87 m²,6 m²,3 m²,278 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",Municipal long-term lease,Paid until 30-09-2054,In residential district and unobstructed surrounding view,Built-in,Electricity,Public parking,Yes,Yes,No,Yes,Yes,Yes,no
