header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Witte Singel 103 B,2313 AA Leiden        ,https://www.funda.nl/en/koop/leiden/appartement-41494811-witte-singel-103-b/?navigateSource=resultlist,20220127_222124,"€ 795,000 kosten koper","€ 5,230    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (152 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,€ 150.00 per month,Upstairs apartment (apartment),Resale property,1890,Protected townscape or village view (permit needed for alterations) and monumental building,"Combination roof covered with asphalt roofing, metal and roof tiles",Living area152 m²,152 m²,521 m³,4 rooms (2 bedrooms),2 bathrooms,"Bath, shower and 2 toilets",3 stories,1st floor,Skylight and TV via cable,Not available,Roof insulation,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2007, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Paid parking,No,No,No,No,No,No,no
