header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan ten Brinkstraat 117,2522 HW Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42517887-jan-ten-brinkstraat-117/?navigateSource=resultlist,20220131_204801,"€ 249,500 kosten koper","€ 2,683    The asking price per m² (€ 249,500) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 75.00 per month,Ground-floor apartment (apartment),Resale property,1933,With carpets and curtains,Flat roof covered with asphalt roofing,Living area93 m²External storage space12 m²,93 m²,12 m²,267 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"51 m² (7,3 meter deep and 6,92 meter broad)",Located at the northwest,Detached wooden storage,Electricity,No insulation,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 75.00 per month),Yes,No,Yes,no
