header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
De Schans 18 73,8231 KC Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-42680848-de-schans-18-73/?navigateSource=resultlist,20220130_162004,"€ 250,000 kosten koper","€ 2,551    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1982,Combination roof covered with asphalt roofing and roof tiles,Living area98 m²Exterior space attached to the building20 m²External storage space6 m²,98 m²,20 m²,6 m²,127 m²,331 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation,B        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"HR (gas-fired combination boiler from 2021, to rent)",127 m²,Full ownership,Back garden and front garden,60 m² (12 meter deep and 5 meter broad),Located at the north accessible via the rear,Roof terrace present,Detached brick storage,Electricity,Public parking,no
