header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prinseneiland 77 III,1013 LM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42411402-prinseneiland-77-iii/?navigateSource=resultlist,20220130_201822,"€ 1,295,000 kosten koper","€ 8,931    The asking price per m² (€ 1,295,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 1,395,000 kosten koper",€ 300 per month,5 months,Available,Available in consultation,€ 300.00 per month,Apartment with shared street entrance (apartment),Resale property,Before 1906,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Gable roof covered with roof tiles,Living area145 m²External storage space2 m²,145 m²,2 m²,372 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,5 stories,3rd floor,"Elevator, mechanical ventilation, flue and TV via cable",C        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler and electrical boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",Full ownership,Full ownership,"Alongside park, alongside a quiet road, on navigable waterway, alongside water, sheltered location, in center and unobstructed surrounding view",French balcony present,Built-in,Electricity,Not yet present but possible,"Paid parking, parking on gated property and resident's parking permits",Yes,Yes,Yes (€ 300.00 per month),Yes,Yes,Yes,no
